Country,10,11,12,20,30,40,50,60,61,62,70,71,72,80,81,82,90,100,110,120,121,122,130,140,150,151,152,153,160,170,180,190,200,201,202,210,220
Cook Islands,1.60,0.89,0.00,0.00,37.99,12.87,74.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.36,0.00,0.18,0.00,0.00,0.00,100.23,0.00
Costa Rica,2787.35,275.65,0.56,0.00,1662.98,9437.76,31746.55,3307.98,0.00,0.00,0.00,0.00,0.00,2.81,0.00,0.00,3.65,190.72,111.21,4.78,0.00,0.00,96.84,0.00,0.00,0.00,0.00,0.00,165.69,376.50,33.58,410.84,22.80,0.00,0.00,904.64,0.00
Croatia,6503.30,11284.73,535.78,116.46,5380.89,178.70,0.00,17652.47,70.43,0.00,1858.63,0.00,0.00,2.23,0.00,0.00,2418.86,3569.98,28.08,785.99,0.00,0.00,2881.14,0.00,276.44,0.00,0.00,0.00,0.00,0.00,275.26,793.77,75.15,11.70,0.00,1145.37,0.00
Cuba,26157.27,4011.02,5.12,0.00,12306.49,9867.80,16352.69,2662.92,0.00,0.00,1935.42,0.00,0.00,2.30,0.00,0.00,17326.45,2464.67,901.11,26.84,0.00,0.00,5754.42,0.00,8.22,0.00,0.00,0.00,20.59,3661.84,1753.67,782.63,4.16,0.00,0.00,5004.12,0.00
Curaçao,7.90,0.37,0.19,0.00,2.14,3.81,2.51,142.55,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.00,2.69,13.38,106.00,0.00,0.00,49.98,0.00,2.04,0.00,0.00,0.00,0.00,0.19,10.50,58.35,0.00,0.00,0.00,85.27,0.00
Cyprus,1595.90,285.64,294.34,146.03,621.73,977.56,0.00,0.62,0.00,0.00,964.67,0.00,0.00,0.00,0.00,0.00,0.00,1398.13,7.96,314.25,0.00,9.55,56.42,0.00,1292.01,0.00,0.00,59.26,0.00,0.00,3.76,325.56,696.10,5.24,0.00,239.36,0.00
Czech Republic,6353.69,26037.73,76.97,0.00,6487.39,289.17,0.00,2910.24,21.16,0.00,17189.52,0.00,0.00,8.02,0.00,0.00,4843.91,4619.69,70.81,0.00,0.00,0.00,5928.44,0.00,49.00,0.00,0.00,0.00,0.00,0.00,79.10,3477.69,0.86,2.38,0.00,593.33,0.00
Côte d'Ivoire,122595.61,4846.07,0.00,263.76,22958.29,16568.38,13744.57,1207.54,0.00,104925.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.67,3.31,27221.08,0.00,2672.34,12.85,0.00,0.00,0.00,0.00,0.00,6.04,115.60,18.10,1426.65,0.00,0.00,0.00,2358.20,0.00
Democratic People's Republic of Korea,1097.23,37675.26,0.00,6.07,2410.55,1019.71,0.00,70308.26,524.52,0.00,3366.87,0.00,0.00,1221.33,0.00,0.00,178.32,336.72,11.20,89.97,95.85,564.35,560.18,0.57,240.01,0.00,0.00,0.00,9.37,0.00,64.31,864.22,190.69,0.00,0.00,2126.20,0.00
Democratic Republic of the Congo,78684.64,90377.05,266.75,7117.66,71078.88,22665.00,1013505.11,222930.45,15914.97,423661.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49711.19,6073.32,44644.75,0.00,102.14,32019.78,0.00,27.34,0.00,0.00,0.00,153027.67,2648.96,49320.27,1833.96,354.09,2.75,0.00,41092.06,0.00
Denmark,7231.86,19264.83,3.00,0.00,4566.23,129.37,0.00,1300.69,0.81,0.00,1697.65,0.00,0.00,0.49,0.00,0.00,640.25,1525.62,358.54,0.00,0.00,0.00,2439.66,0.00,9.62,0.00,0.00,0.00,0.00,0.00,497.47,1678.36,14.14,2.68,6.57,2002.02,0.00
Djibouti,0.65,0.00,0.00,14.70,0.84,31.43,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,77.40,215.79,0.00,0.00,680.97,0.00,480.17,0.00,0.00,12.66,0.00,8.55,934.97,17.22,18182.98,923.23,0.56,422.50,0.00
Dominica,0.18,0.18,0.00,0.00,1.10,0.64,642.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.18,0.00,0.00,0.00,0.00,1.28,0.00,2.66,0.00,0.00,0.00,32.98,25.10,0.00,3.03,0.00,0.00,0.00,43.80,0.00
Dominican Republic,6742.29,2065.27,5.50,0.00,3968.25,3163.25,17818.56,753.46,0.00,0.00,255.71,0.00,0.00,0.63,0.00,0.00,3077.93,968.29,66.43,24.91,0.00,0.18,5690.72,0.00,23.92,0.00,0.00,0.00,66.07,202.19,2031.90,678.86,3.77,0.00,0.00,1128.92,0.00
